PLAYER_ID,GP,REB,AST,STL,BLK,TOV,PTS,FG_PCT,3_PCT,FT_PCT,PLAYER_NAME
1630173,394,5.8,1.0,0.6,0.7,1.0,7.6,0.488,0.297,0.608,Precious Achiuwa
203500,769,8.0,1.5,0.8,0.9,1.4,8.8,0.586,0.059,0.535,Steven Adams
1628389,573,8.9,3.6,1.1,0.9,2.2,15.8,0.535,0.317,0.758,Bam Adebayo
1630534,286,2.8,1.2,0.6,0.5,0.8,7.2,0.44,0.336,0.713,Ochai Agbaji
1630583,242,5.3,1.9,0.6,0.6,0.9,9.8,0.458,0.344,0.684,Santi Aldama
1641725,24,0.5,0.5,0.1,0.0,0.2,1.3,0.317,0.176,0.75,Trey Alexander
1629638,512,2.5,2.3,0.7,0.4,1.2,8.7,0.409,0.352,0.742,Nickeil Alexander-Walker
1628960,410,3.0,2.1,0.7,0.3,1.0,10.6,0.45,0.413,0.856,Grayson Allen
1628386,636,9.3,1.7,0.6,1.2,1.4,12.8,0.638,0.184,0.712,Jarrett Allen
1630631,232,2.2,3.1,1.2,0.2,1.1,8.1,0.41,0.348,0.755,Jose Alvarado
203937,777,4.2,2.7,1.0,0.6,1.0,6.8,0.477,0.341,0.716,Kyle Anderson
203507,864,10.0,5.0,1.1,1.2,3.0,24.0,0.551,0.285,0.693,Giannis Antetokounmpo
1630175,325,4.3,3.8,0.7,0.4,1.9,12.5,0.42,0.344,0.843,Cole Anthony
1628384,548,4.4,1.7,1.3,0.6,1.4,13.1,0.476,0.376,0.76,OG Anunoby
1630166,365,6.2,2.8,0.8,0.4,1.7,11.5,0.463,0.339,0.755,Deni Avdija
1629028,404,10.4,1.6,0.7,1.0,1.7,16.4,0.59,0.23,0.752,Deandre Ayton
1630542,10,7.0,1.0,0.9,1.2,0.7,6.7,0.391,0.156,0.8,Marcus Bagley
1628963,424,6.2,0.9,0.4,0.6,1.0,11.3,0.525,0.282,0.693,Marvin Bagley III
1631116,117,1.8,0.4,0.3,0.2,0.3,3.4,0.419,0.392,0.643,Patrick Baldwin Jr.
1630163,237,6.0,7.5,1.5,0.3,3.3,21.1,0.422,0.364,0.836,LaMelo Ball
1628366,293,5.4,5.8,1.5,0.6,2.4,11.3,0.397,0.361,0.599,Lonzo Ball
1628964,445,5.3,0.8,0.3,1.2,0.8,6.6,0.477,0.355,0.681,Mo Bamba
1631094,205,7.1,4.6,0.8,0.6,2.9,22.4,0.445,0.319,0.73,Paolo Banchero
1630217,320,4.6,3.8,1.0,0.4,1.9,17.8,0.471,0.408,0.884,Desmond Bane
1630625,270,2.4,2.0,0.6,0.4,1.2,7.5,0.402,0.302,0.744,Dalano Banton
1631230,98,3.2,0.9,0.3,0.5,0.3,4.3,0.519,0.227,0.689,Dominick Barlow
203084,1076,4.8,1.7,0.7,0.2,1.1,14.1,0.456,0.386,0.811,Harrison Barnes
1630567,283,7.5,5.0,1.2,1.0,2.3,17.3,0.467,0.305,0.76,Scottie Barnes
1629628,452,5.5,3.3,0.7,0.3,2.2,19.0,0.449,0.348,0.701,RJ Barrett
1629646,113,4.3,0.8,0.4,0.9,0.8,4.3,0.631,0.231,0.648,Charles Bassey
1641734,25,0.8,0.7,0.1,0.1,0.4,3.1,0.322,0.333,0.25,Emoni Bates
1642419,64,2.6,0.8,0.3,0.2,0.5,7.1,0.445,0.424,0.889,Jamison Battle
201587,1196,4.8,3.1,0.9,0.6,1.4,9.7,0.437,0.37,0.83,Nicolas Batum
1641878,15,3.3,3.7,1.0,0.1,2.1,7.3,0.323,0.214,0.867,Damion Baugh
203078,804,4.0,4.3,1.1,0.4,2.4,21.5,0.464,0.376,0.822,Bradley Beal
1627736,714,2.9,1.4,0.7,0.1,0.9,11.7,0.422,0.386,0.774,Malik Beasley
1630699,170,1.8,0.5,0.2,0.1,0.6,3.7,0.429,0.353,0.724,MarJon Beauchamp
1641736,72,1.1,1.8,0.9,0.1,0.6,2.6,0.327,0.175,0.762,Reece Beekman
1629048,364,4.1,1.2,0.4,1.0,0.7,5.4,0.546,0.233,0.651,Goga Bitadze
202687,912,5.8,0.7,0.3,1.2,0.9,5.0,0.538,0.0,0.549,Bismack Biyombo
1641710,154,2.5,2.3,0.8,0.5,1.4,7.4,0.44,0.341,0.715,Anthony Black
203992,559,3.3,3.2,1.0,0.2,1.4,13.9,0.436,0.38,0.848,Bogdan Bogdanović
1629626,202,3.5,0.6,0.3,0.8,0.9,6.2,0.545,0.332,0.749,Bol Bol
1641737,64,4.1,0.5,0.4,1.3,1.0,5.5,0.69,0.0,0.664,Adem Bona
1626164,680,4.0,5.3,0.9,0.3,3.0,24.5,0.465,0.355,0.873,Devin Booker
1630527,147,2.2,1.2,0.7,0.2,0.8,7.5,0.412,0.328,0.781,Brandon Boston
1628449,412,5.1,0.5,0.5,0.9,0.5,8.8,0.487,0.336,0.779,Chris Boucher
1631123,33,1.7,1.2,0.4,0.2,1.0,2.7,0.396,0.2,0.6,Jamaree Bouyea
1628396,241,4.3,0.6,0.3,0.6,0.6,4.9,0.642,0.368,0.663,Tony Bradley
1631103,188,2.0,1.7,0.4,0.1,1.1,8.5,0.439,0.336,0.843,Malaki Branham
1631128,242,3.8,1.7,0.7,0.4,0.7,9.2,0.527,0.38,0.756,Christian Braun
1641779,8,0.5,0.0,0.0,0.0,0.5,1.1,0.286,0.286,0.75,Jalen Bridges
1628969,645,4.0,2.8,1.2,0.6,1.3,15.5,0.482,0.374,0.854,Mikal Bridges
1628970,431,6.2,2.7,0.8,0.7,1.6,15.8,0.461,0.341,0.829,Miles Bridges
1629052,233,3.9,0.8,0.5,0.3,0.6,6.6,0.419,0.337,0.694,Oshae Brissett
1627763,463,4.1,4.7,0.8,0.2,1.7,15.3,0.463,0.388,0.874,Malcolm Brogdon
1628415,495,3.2,2.0,0.9,0.3,1.4,14.2,0.419,0.354,0.805,Dillon Brooks
1631232,14,4.1,0.9,0.7,0.7,0.9,10.1,0.486,0.326,0.733,Keion Brooks Jr.
1628971,570,4.2,2.5,0.9,0.4,1.1,9.0,0.472,0.335,0.778,Bruce Brown
1627759,610,5.3,2.7,1.0,0.4,2.1,19.0,0.479,0.361,0.726,Jaylen Brown
1641738,87,1.5,0.6,0.2,0.1,0.3,2.0,0.436,0.27,0.727,Kobe Brown
1629650,252,4.4,0.1,0.3,0.5,0.6,5.0,0.59,,0.543,Moses Brown
1628973,493,3.2,5.0,0.7,0.1,1.7,18.3,0.489,0.388,0.824,Jalen Brunson
1628418,462,5.0,0.9,0.3,0.7,0.7,8.6,0.578,0.347,0.777,Thomas Bryant
1641723,27,2.0,1.6,0.4,0.3,0.7,5.0,0.374,0.22,0.654,Kobe Bufkin
202692,987,3.4,2.0,0.7,0.2,1.1,10.7,0.412,0.384,0.817,Alec Burks
1630215,208,1.6,3.1,0.6,0.2,1.2,7.4,0.45,0.346,0.821,Jared Butler
202710,996,5.3,4.4,1.6,0.4,1.6,18.3,0.473,0.33,0.844,Jimmy Butler III
1641824,86,3.5,1.0,0.4,0.9,1.0,9.1,0.458,0.366,0.816,Matas Buzelis
1631288,81,2.1,0.5,0.5,0.2,0.4,4.8,0.459,0.336,0.726,Jamal Cain
203484,919,3.0,1.8,1.2,0.3,1.0,11.1,0.427,0.366,0.823,Kentavious Caldwell-Pope
1641739,154,5.3,1.8,1.2,0.6,1.3,9.6,0.452,0.361,0.738,Toumani Camara
203991,669,10.5,1.0,0.7,1.4,1.1,11.9,0.617,0.0,0.545,Clint Capela
1642382,37,1.7,0.4,0.1,0.6,0.2,3.7,0.467,0.338,0.778,Branden Carlson
1642267,88,4.1,4.4,0.7,0.2,1.7,9.6,0.397,0.343,0.8,Bub Carrington
1642269,39,2.0,1.1,0.6,0.1,0.5,3.6,0.366,0.286,0.609,Devin Carter
1628975,479,1.7,1.6,0.6,0.2,0.6,5.1,0.393,0.38,0.803,Jevon Carter
1628976,444,8.3,2.0,0.6,0.7,1.5,11.8,0.508,0.319,0.728,Wendell Carter Jr.
1630618,8,1.0,0.8,0.4,0.0,0.6,1.8,0.267,0.143,0.833,D.J. Carton
1627936,421,2.9,2.8,1.3,0.5,1.2,6.8,0.439,0.376,0.758,Alex Caruso
1642264,87,3.8,4.2,1.0,0.3,2.4,15.1,0.437,0.29,0.713,Stephon Castle
1630658,68,3.8,0.9,0.3,0.3,0.7,4.0,0.476,0.125,0.78,Colin Castleton
1630577,196,3.5,1.2,0.6,0.5,0.8,8.6,0.421,0.373,0.85,Julian Champagnie
1630551,128,3.9,0.8,0.7,0.4,0.6,5.8,0.478,0.356,0.743,Justin Champagnie
1642279,7,1.1,0.3,0.0,0.1,0.3,0.7,0.4,,0.5,Ulrich Chomche
1642353,16,1.0,0.4,0.3,0.1,0.2,1.7,0.29,0.235,0.625,Cam Christie
1631108,270,2.8,1.4,0.6,0.3,0.9,7.3,0.429,0.374,0.848,Max Christie
1630528,152,1.8,1.5,0.7,0.2,1.2,6.5,0.451,0.273,0.737,Josh Christopher
1631321,57,1.1,0.7,0.2,0.1,0.4,1.9,0.452,0.184,0.545,Sidy Cissoko
1641740,44,1.4,0.7,0.9,0.0,0.2,4.2,0.464,0.397,0.805,Jaylen Clark
1629634,307,5.5,1.3,0.7,0.8,0.7,10.2,0.606,0.266,0.698,Brandon Clarke
203903,911,3.2,2.8,0.8,0.2,1.8,15.7,0.438,0.34,0.827,Jordan Clarkson
1629651,317,7.7,1.7,0.7,1.7,1.1,10.4,0.634,0.182,0.538,Nic Claxton
1642270,73,8.0,1.2,0.5,1.6,1.0,6.8,0.536,0.273,0.623,Donovan Clingan
1641730,75,3.8,0.9,0.4,0.5,0.9,7.7,0.384,0.326,0.807,Noah Clowney
1629599,329,1.9,1.1,0.4,0.1,0.5,6.6,0.455,0.383,0.838,Amir Coffey
1642268,71,3.3,6.3,0.9,0.2,2.9,8.7,0.422,0.249,0.682,Isaiah Collier
1628381,477,8.0,1.5,0.6,1.0,1.5,16.0,0.546,0.363,0.791,John Collins
1641879,2,1.5,2.0,1.0,0.0,0.0,1.0,0.333,,,Yuri Collins
1628380,442,4.8,1.8,0.4,0.6,1.3,7.7,0.485,0.327,0.78,Zach Collins
201144,1245,2.9,5.7,1.4,0.2,1.8,13.9,0.437,0.389,0.826,Mike Conley
1626192,598,3.4,1.4,0.5,0.3,0.6,6.0,0.438,0.356,0.771,Pat Connaughton
1641731,124,4.5,2.6,1.1,0.8,1.7,10.4,0.427,0.309,0.728,Bilal Coulibaly
1641741,105,2.5,1.1,0.4,0.1,0.5,6.7,0.402,0.273,0.786,Ricky Council IV
1628470,612,3.9,1.0,0.5,0.5,0.6,5.9,0.453,0.351,0.711,Torrey Craig
